scenario,LPI_final,CI_low,CI_high,time,LPI_final_true,CI_low_true,CI_high_true,overlap,residual_error_sd,residual_error_mean,dtbar,dtbar_variance,lpi_nocorrection,lpi_correction,lpi_variance,lpi_bias,CI_width_diff,CI_width_reldiff,percentile_LPIcorrected,percentile_LPInotcorrected,direction,N0,lambda,interaction,Observation_error,Process_error,Lag
scenario2J,0.8157385691503519,0.8047723972280462,0.8260233281423182,4,0.8363892800559032,0.8363682805578149,0.8364107597473288,0.11785497261210676,0.036872796622554604,-0.030077098647124968,-0.03397922941639499,9.58382894199721e-4,0.808247184016226,0.8095034421267329,8.195596998628952e-4,-0.0012562581105068915,0.09097064531763269,0.1123783304474086,0.128,0.089,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.7624947828641178,0.7504918389269085,0.7735823583542815,5,0.7865385504743664,0.7865187588976086,0.7865584614872597,0.02180239966455397,0.030875753058959687,0.028505971014612042,-0.018803784567263376,9.58382893411624e-4,0.7739990285708929,0.7756609412851961,8.788838498748288e-4,-0.0016619127143032708,0.09312170364196072,0.12005465105367681,0.989,0.978,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.7119076975841979,0.7004151485895518,0.7231416074206614,6,0.7363608369922487,0.7363426474142607,0.7363799473946926,0.14846122366809483,0.02985314259233497,-0.012024029820193216,-0.03758981651385625,9.583828945218007e-4,0.7098238689502542,0.7117874461431004,8.060452456252104e-4,-0.001963577192846233,0.08856601019701124,0.12442760922086507,0.501,0.37,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.6638126680544445,0.6526036896755679,0.6748175174583997,7,0.68556225684216765,0.6855454607946386,0.6855800498452608,0.09225584007227067,0.031390827809589114,0.009980971768108849,-0.027761807625491373,9.583828945834285e-4,0.6658689923225317,0.6681604958405681,8.433647375208229e-4,-0.0022915035180364196,0.09162588366550235,0.13713154883578374,0.771,0.63,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.617785951721601,0.6058337219468698,0.62934164053402,8,0.6345316496596889,0.6345160564009037,0.6345480230505581,0.14060368570609422,0.037218867063846646,-0.0036205379698795227,-0.03236716340743892,9.583828947322243e-4,0.6180471784030344,0.6206188857889117,8.256666193710208e-4,-0.0025717073858773087,0.08913098916635591,0.14361630173895745,0.67,0.515,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.5729394034284113,0.5615896323996884,0.5839261656817836,9,0.5837888084629043,0.5837742324600992,0.5838042490650632,0.08018240640230032,0.043104286883619836,0.006621070303301124,-0.03275315236983322,9.583828956435593e-4,0.573150236163945,0.5759795078573539,8.242002643407091e-4,-0.0028292716934088524,0.09020230864354875,0.15660680182720685,0.689,0.504,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.5289319501367035,0.5182653372557382,0.5402783476366881,10,0.5342335318976928,0.5342196479061565,0.5342486957076845,0.14014824384696045,0.034405816045834405,0.011182257063555323,-0.030259859823256283,9.583828957273393e-4,0.5345749646035088,0.5376607551258595,8.337183005827689e-4,-0.0030857905223506954,0.09117377724938729,0.16957491574411948,0.94,0.84,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.4867380320529505,0.47432619695487216,0.49865250822215296,11,0.4873486882671961,0.4873344802508664,0.4873631996319027,0.04310363630257254,0.03885483887347946,-0.018572625473359826,-0.053724710946902975,9.583829002491614e-4,0.47237173695815193,0.4755218970630339,7.483239317912533e-4,-0.0031501601048819494,0.08290728825020773,0.1743500956785966,0.039,0.01,decline,770,1.5,0.2,0.05,0,0
scenario2K,1,1,1,1,1,1,1,NA,0.039730269499182735,0.017234578404762925,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9946115566080727,0.9830851624219471,1.0042637348076442,2,0.9999543731794962,0.9998617374714727,1.0000470174700808,0.1279278436486531,0.034472221046060916,-0.03583983187876313,-0.005458823182381865,4.7138165738413036e-4,0.9875092601487122,0.9877420070245777,4.596793903758035e-4,-2.3274687586549714e-4,0.06286675695669258,0.06364694070880828,0.106,0.097,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9901645583982097,0.977534912464504,1.001410122295071,3,1.0001108331121005,1.0000003702110192,1.0002160033018872,0.1327965697016377,0.01752926209140591,0.029729013509534608,-0.0018046052699857158,4.7138165701811856e-4,0.9834144186435808,0.9838809139072798,4.6748046588116404e-4,-4.664952636990183e-4,0.060880272770361524,0.061877684493937476,0.16,0.15,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9870872972678356,0.9736542855134072,1.000162825795219,4,0.9999812294646393,0.9998728247390232,1.0000862590453308,0.1253275911983026,0.030550214388411427,-0.016415639735497124,-0.0031919770216459805,4.7138165736687544e-4,0.9762130174633167,0.9769100615487705,4.6450321579232797e-4,-6.970440854537907e-4,0.05797661945142897,0.059346936563959826,0.073,0.059,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9852874696242356,0.9701866988293513,1.0006240656883176,5,1.0000657935366544,0.9999581156571155,1.0001707998565352,0.05236180227969135,0.022741577159149057,0.011319054533561468,0.004558947589023977,4.71381656955626e-4,0.9865146570247636,0.987457234768813,4.813828056936802e-4,-9.425777440493777e-4,0.055569148855898906,0.056274992879979203,0.592,0.544,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9847238681949657,0.9691187074849843,1.000347536577574,6,1.000015913595083,0.9999085253324724,1.0001209020114057,0.14747310351213302,0.0203392643118753,-0.007176543846753636,-0.006460163948827334,4.7138165723540514e-4,0.9719487782010129,0.9731096496502525,4.5756453005901533e-4,-0.0011608714492395977,0.05262294247306566,0.05407709448979259,0.076,0.049,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9856152744492157,0.9691678327183312,1.0019234250218787,7,1.0000437774303712,0.9999366923445778,1.0001489588014256,0.10698281102838254,0.020873109434593695,-0.00207918855637792,0.0014002920649684324,4.7138165716426256e-4,0.9750876821674083,0.9764887546364781,4.7443122315439046e-4,-0.0014010724690698417,0.05262766101629046,0.05389479475970248,0.152,0.111,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9879097141812372,0.9689933932469929,1.0057300751634188,8,1.0000287215765506,0.9999216381029441,1.0001341168570925,0.16305004045446256,0.024071244803648875,-0.0022363175100296616,0.0019061183527241557,4.71381656905931e-4,0.9793767471836796,0.981020710022667,4.7553765881669477e-4,-0.0016439628389873784,0.04874607587975685,0.049689140485760536,0.23,0.181,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9908715628021643,0.9717606790666894,1.0103371186162837,9,1.0000366819969202,0.9999296250537967,1.0001420478446996,0.08821782106863096,0.024927179669012568,4.6194820499089183e-4,0.002352052691907227,4.713816570787453e-4,0.9846952461747832,0.9865851072892021,4.765152282294543e-4,-0.0018898611144189115,0.04699413718718527,0.04763313052262573,0.342,0.272,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9935773044472896,0.9734302578944427,1.0142422811303247,10,1.0000325355073825,0.9999254798395907,1.0001379225402587,0.12465896899934106,0.01804949743677861,0.009360275311423149,0.009475671673210864,4.713816567845663e-4,1.0064159545332414,1.0085883925497185,4.924067773944875e-4,-0.0021724380164771517,0.04617371987271403,0.04578053863577246,0.921,0.891,stable,770,1.5,0.2,0.05,0,0
scenario2K,0.9957844937127756,0.971182247557165,1.0202554526463727,11,1.0000346727242815,0.9999276335633263,1.0001400603022428,0.03702939273411243,0.022982811065579794,-0.004357348436858544,-0.011092395812975761,4.7138165763774964e-4,0.9810363899715001,0.9833837911810439,4.4790703909194983e-4,-0.002347401209543798,0.0338889472786192,0.03446156788685583,0.166,0.111,stable,770,1.5,0.2,0.05,0,0
scenario2L,1,1,1,1,1,1,1,NA,0.020648444402386067,0.006366344733222151,NA,NA,1,1,NA,0,NA,NA,NA,NA,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.092723094805736,1.0764632710634863,1.112089111296842,2,1.11237572353184,1.112333333084291,1.1124181155948671,0.04573836400549349,0.026171493413743814,-0.022905480371080554,0.05006246975936646,7.020723926217003e-4,1.1221798592175407,1.122573784966897,8.841110839097927e-4,-3.939257493563719e-4,0.08093146138173582,0.07209455847405377,0.998,0.998,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.179392553904289,1.1577201197744593,1.2021764021652699,3,1.2225889182495424,1.2225306533509748,1.222644123402229,0.10950963690125749,0.015901191594625396,0.013299331438534267,0.03141259102098481,7.020723931739251e-4,1.206354811674459,1.2071556533761,8.11347828454805e-4,-8.008417016411862e-4,0.0672016562932253,0.055669421010687205,0.989,0.988,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.2685351454789728,1.2443850509191898,1.2939699861741778,4,1.3229142991845848,1.322850740575277,1.3229745337005365,0.19809597481973662,0.017406995564172027,-0.004048912020959005,0.03208008527307683,7.020723934680096e-4,1.2988384778950908,1.3000786630560135,8.138456880169563e-4,-0.0012401851609227244,0.062244749446095565,0.047877679416552174,0.99,0.988,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.3595155237506775,1.3325461413279405,1.3874319175249563,5,1.4180991733181358,1.4180306452211062,1.4181660226187383,0.097196813986446,0.017234027000965053,0.0058728789332753275,0.035750497219359224,7.020723934100384e-4,1.41028096218382,1.4120087129592047,8.277189357264059e-4,-0.0017277507753847843,0.05789303499527436,0.04100047999983339,0.999,0.998,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.4502390928212374,1.420659627389526,1.481982258946976,6,1.5164344845499924,1.5163601707935899,1.5165052190094606,0.12569945051001488,0.014920783232986057,0.0021406957805837567,0.0231057003506609,7.0207239365301e-4,1.4873437184488048,1.4895360977179142,7.80896177725048e-4,-0.0021923792691094235,0.04821988541835341,0.03237241815906983,0.992,0.987,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.5523559778840146,1.517764585888446,1.5885570342994773,7,1.6185484745777818,1.6184691496710024,1.6186230893570408,0.04435053127682572,0.012887001690414823,0.0022493831771922103,0.02890010754833927,7.020723937017541e-4,1.5896863720888377,1.5924047974633124,8.020142993279452e-4,-0.0027184253744747533,0.04022139094782057,0.025258270391983816,0.986,0.977,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.6654166460830138,1.625172344410057,1.7091937357839095,8,1.7189501944336076,1.7188657621663181,1.7190297482560914,0.10806245137014368,0.01329405570338368,0.0022959628367430927,0.02782652605150397,7.020723936769684e-4,1.6948761843669014,1.6981487527221373,7.980589059909871e-4,-0.0032725683552359275,0.026718359271613062,0.015733815561671766,0.931,0.913,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.7769978160893591,1.7321183791831234,1.8245685406836625,9,1.815800863446171,1.8157140132433833,1.8158844783755423,0.15070839894570426,0.012254331629842975,1.4597107193932147e-4,0.02678054098618638,7.020723937965338e-4,1.802679492645457,1.8065335780800393,7.942239486616304e-4,-0.0038540854345823217,0.018023196757070134,0.009976674098814678,0.898,0.858,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.8829001506116585,1.835650086851466,1.9350833372129803,10,1.913776985175779,1.9136836596108147,1.9138642268399286,0.09702127466831595,0.009909045115194824,0.0023154927804575286,0.032609817317678404,7.020723937606616e-4,1.9432484748661414,1.9477815026341418,8.158334936195651e-4,-0.004533027768000464,0.012532922192323076,0.0064344600127754555,0.995,0.991,growth,770,1.5,0.2,0.05,0,0
scenario2L,1.9805431661062516,1.9251593513453107,2.0434744961870783,11,2.0172956436743816,2.017198447267339,2.017388792685592,0.04810844522504759,0.007469035874627797,-0.007731668359914945,0.010863345798182563,7.020723940175282e-4,1.9924694964610468,1.9974772700910846,7.380887540277643e-4,-0.005007773630037793,-0.011817412331200844,-0.0059161686133539695,0.704,0.643,growth,770,1.5,0.2,0.05,0,0
scenario2M,1,1,1,1,1,1,1,NA,0.040006012539259006,0.018758928578122513,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.9428026710661042,0.934563078148406,0.9531975933673942,2,0.9412595726644892,0.9401336236631628,0.9421944655206507,0.10962727598492801,0.05576824196683732,-0.05956563482028918,-0.035638377180774276,9.948738919750189e-4,0.9212163192031521,0.9216745662355703,8.442892889802535e-4,-4.582470324182575e-4,0.09526757839735482,0.10336357526546461,0,0,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.8849487413559138,0.8759863922205404,0.8954886871683048,3,0.8864414382143031,0.8851606857137254,0.887497190617119,0.07987861540228743,0.025718202324296717,0.04695274194749586,-0.011997787209448135,9.948738907777856e-4,0.896115182822272,0.8970448264951432,9.413962393661546e-4,-9.296436728711832e-4,0.10077185511198905,0.11233759131716553,0.985,0.98,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.8275017478553389,0.8180342482781765,0.8384487940832324,4,0.8344493183298143,0.8329918134129378,0.8360044528470048,0.09892311685264515,0.035052431457281805,-0.025246783743612965,-0.038391931370372404,9.948738922763896e-4,0.8202984751428131,0.8216048162004351,8.336508002707437e-4,-0.0013063410576220624,0.09276765976313561,0.11291031641239116,0.14,0.086,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.7741363475230557,0.7650180908368734,0.7840831063247845,5,0.7834274031259061,0.7819347538281661,0.7850305263144807,0.15981567858108425,0.02936536286217604,0.023703112257159507,-0.018955975165199174,9.948738912643339e-4,0.785264436049194,0.7869911766922713,9.11708667035395e-4,-0.001726740643077207,0.09929747882989509,0.12617356048036396,0.989,0.981,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.7249737485392804,0.7155609277173645,0.7350633583176156,6,0.7323770784152606,0.7309570001259501,0.7338770752074776,0.05115379360728517,0.04718298201328238,-0.004570932850573428,-0.033154040574583904,9.948738930868502e-4,0.7275483975443189,0.729609100623302,8.540040953859563e-4,-0.002060703078983095,0.0950530953744427,0.1302794815651823,0.836,0.729,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.6761131615796048,0.6668486470956685,0.6855618066875552,7,0.6815489237810831,0.6800793366518338,0.6830465700445305,0.10708045438277852,0.02802574245781921,0.0022275127469553735,-0.0374066583029219,9.948738925406257e-4,0.6675060866969779,0.6698531113667364,8.374419604871967e-4,-0.0023470246697585573,0.09472611112875247,0.14141325840149913,0.109,0.043,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.6252627193555101,0.6161251141824334,0.6350652189553729,8,0.6313807580237485,0.6299574622315789,0.6328309467020475,0.14129655983468395,0.03147419686111297,0.012386509023533143,-0.02223840379439108,9.948738921763476e-4,0.6341862568489581,0.6368887317789333,8.980307885968063e-4,-0.002702474929975218,0.0985311696301841,0.15470703862976284,0.988,0.967,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.5750956089996153,0.565183123402734,0.5851406767106284,9,0.581881038408329,0.5804194615168815,0.5832993995651466,0.15127665428435172,0.02469379076620573,-0.004010115876763998,-0.043986480511791264,9.948738946848794e-4,0.5730999174355665,0.5759916061356712,8.124470651337684e-4,-0.0028916887001047,0.09177599841973814,0.15933565253747964,0.596,0.376,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.5296865793317479,0.5201768070461097,0.5390617886439483,10,0.5333804678103473,0.5315053190449,0.5351335283153922,0.041261332268280375,0.03409440285606228,-0.00780637736830928,-0.03401680944978225,9.948738948872312e-4,0.5299239359340464,0.5330577329350304,8.506177018503683e-4,-0.00313379700098404,0.09544319451685984,0.17904851317201048,0.777,0.546,decline,770,1.5,0.2,0.05,0.1,0
scenario2M,0.4896934176723888,0.47999860231566704,0.49956300363030703,11,0.48721951487954657,0.48441903936473457,0.48957899391150644,0.11410468061837402,0.02980561439251777,-0.0028289598937232706,-0.03994700863852151,9.948738954793626e-4,0.4833553476349739,0.4866674764682103,8.27702026064793e-4,-0.003312128833236394,0.09321325787955519,0.19153377282577458,0.284,0.097,decline,770,1.5,0.2,0.05,0.1,0
scenario2N,1,1,1,1,1,1,1,NA,0.03728981579695649,0.02003310277820163,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,1.000162079411544,0.9962373724863087,1.0035999657832673,2,0.9999582221140626,0.9998331950876512,1.0000841253095853,0.11343829586128183,0.04205044123360495,-0.041359410821578846,3.4772106502272825e-4,2.5849831920991275e-4,1.0008009779524911,1.0009303306378232,2.5891258796244905e-4,-1.2935268533209587e-4,0.05571318962855239,0.05566140611709733,0.635,0.611,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9997354178117999,0.994567640226979,1.0048817356106219,3,1.0001343458041716,0.9999936746454081,1.0002663116624437,9.470444449178594e-16,0.023061527576424462,0.033557000881052935,0.002734138544915343,2.5849831876148055e-4,1.0071214819989949,1.0073817170295678,2.617736930238156e-4,-2.602350305729306e-4,0.053109238465037414,0.05272007379847911,0.999,0.998,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9983354598036254,0.9914605957280037,1.00513506801503,4,0.9999936178346983,0.9998527915187909,1.0001311945015912,0.054989664021925316,0.024984279761594223,-0.015495721699531473,-0.0066507237531053115,2.584983192649478e-4,0.9918160589114074,0.9921996240338304,2.507011211689187e-4,-3.835651224229908e-4,0.048393020882346025,0.048773472303488795,0.036,0.032,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9961133554011893,0.9883205577823276,1.0039030924044523,5,1.000074993650391,0.9999319233998039,1.0002072293112616,0.05286294291083753,0.021990495645733014,0.008837710627954886,0.003872578756932705,2.5849831875703484e-4,1.0006995733295383,1.0012169807947484,2.631497006724675e-4,-5.174074652101179e-4,0.048007272425966016,0.04794891951179123,0.906,0.882,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9937959400524944,0.98565222497776,1.0015982741863325,6,1.0000349052048207,0.9998938403150174,1.000169963671081,0.05002147700859239,0.030431259089867862,-0.0048702547126283965,-0.0011662475837579212,2.5849831937301693e-4,0.9980159153444309,0.998660837777307,2.5711370626219717e-4,-6.449224328760605e-4,0.046910231749716924,0.046973136399464495,0.875,0.839,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9923497847968423,0.9837750568445475,1.0003488320616376,7,1.0000554990379638,0.9999142357277594,1.0001916888035516,0.1000452748570801,0.02147464354596066,-0.0056350405272125315,-0.0080442253301475,2.584983189949077e-4,0.9797003014956063,0.9804602654709261,2.490974447648317e-4,-7.59963975319855e-4,0.04529488385383454,0.046197572149523976,0.002,0.001,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9924831374804367,0.9835657749679799,1.0007017640294762,8,1.0000455529576757,0.9999042411554578,1.0001803424058018,0.09704684887315819,0.019574787039263908,0.005717272364822268,0.011594174709270674,2.5849831856017977e-4,1.0062071902174423,1.0071204620091363,2.726754709679406e-4,-9.132717916939814e-4,0.04759453200145951,0.047258032973048404,1,1,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9943132750467318,0.9851949544943966,1.003494974975913,9,1.0000495535287413,0.9999079115572409,1.0001862997610833,0.08010120294300241,0.014744881458695236,-0.0048004136614884455,-0.009869203135019175,2.584983193665353e-4,0.9835993051694742,0.9846184023229916,2.470127197849422e-4,-0.0010190971535173343,0.04330920169587634,0.04398577316216898,0.02,0.012,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,0.9973994154344645,0.9873421502846295,1.0072305270371391,10,1.0000484626724992,0.9999057684236587,1.0001858587123236,0.0032814186909165093,0.020062291935705454,-0.001768103406773891,0.005753431457343899,2.5849831896849665e-4,0.9967164929897172,0.99788015354114,2.654389104975093e-4,-0.0011636605514228071,0.043977423753464806,0.04407084718280423,0.567,0.481,stable,770,1.5,0.2,0.05,0.1,0
scenario2N,1.0010740690714672,0.9892315761501508,1.0120415552329485,11,1.0000485916850883,0.9999058700569589,1.000184678895652,0.13722475208735183,0.014133009138022267,0.005783858177175238,0.0050849316336505435,2.584983186615443e-4,1.008455122564542,1.0097632592613794,2.6462299833609847e-4,-0.001308136696837492,0.04095758980321068,0.04056157661467134,0.94,0.912,stable,770,1.5,0.2,0.05,0.1,0
scenario2O,1,1,1,1,1,1,1,NA,0.026232075150526127,0.003445910425791754,NA,NA,1,1,NA,0,NA,NA,NA,NA,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.0918610830235729,1.0785626887539506,1.1084884189314033,2,1.1040144858860703,1.0995207948533001,1.1088795339347237,0.006708588342917192,0.02857896901899443,-0.027270423182902438,0.056171415261650065,0.0014178291663972525,1.1380763939204617,1.138883192872906,0.0018363976848332748,-8.067989524442876e-4,0.13805885656854025,0.1212230169279063,1,1,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.1846580955599462,1.1677571474492872,1.20494926617191,3,1.2091848618161094,1.2036825698665101,1.2147317831794626,0.10228233118879154,0.02217662613588405,0.01873786177238359,0.0350963817993714,0.0014178291668864216,1.2338654316168105,1.2355087189621552,0.0016665435603677376,-0.0016432873453446906,0.12283530069678425,0.09942082869311326,1,1,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.276074828351307,1.2555819643775263,1.3005938805788462,4,1.3100583285951624,1.3037849013891523,1.31658046544806,0.13038928267833585,0.01692731903584088,-8.820961775567792e-4,0.02924164936535319,0.0014178291672785192,1.3198040187168094,1.3223200512428512,0.0016222104885771616,-0.0025160325260418226,0.1128726468555924,0.08535955175867081,1,1,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.3701572286649861,1.3472676688170364,1.3975866204680614,5,1.408396021210152,1.400623489621461,1.415632767390193,0.14521082053072268,0.017100546567286455,0.007546299904118392,0.034761071712889,0.0014178291671880384,1.4297842810057786,1.4332779653854604,0.0016639721366513865,-0.003493684379681783,0.10958496149884098,0.07645757776606131,1,1,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.469642757074926,1.443862947435436,1.5004062037679617,6,1.5081057629103003,1.4998778363554457,1.5159438017398714,0.07592939580800087,0.018752645875091456,0.003253118744748207,0.029442683052080088,0.0014178291675549096,1.53007669797357,1.5345740888250021,0.0016237130175920668,-0.0044973908514320815,0.10141440797511955,0.06608635497864485,1,1,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.5704180154745921,1.5419297389183013,1.6025706620844795,7,1.608877813148418,1.6002844926481252,1.6174665626210358,0.010618848374942504,0.011402212176743476,-8.370645692951318e-4,0.019081192611138904,0.0014178291674852074,1.5988009358583708,1.6042410853705789,0.0015480546619917582,-0.005440149512208059,0.09359275395406086,0.0583408284500088,0.98,0.962,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.6677187378030403,1.637618140507778,1.7033295152103447,8,1.7075783899310513,1.6981634850158243,1.7170000598757666,0.15572400206184003,0.010855366447691027,0.005907888915283155,0.03758088057454161,0.0014178291673999002,1.7433126212428107,1.7500174841227365,0.0016857208851148223,-0.006704862879925777,0.09523414840705086,0.05441896967948902,1,1,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.765580760128072,1.729992747522536,1.805029519894975,9,1.804266579201794,1.7939977892021064,1.8139939313596625,0.1767718675527738,0.009285694916278203,-0.002564546567760262,0.013719220422265907,0.0014178291677323103,1.7992623602132858,1.8069140748713766,0.001510296956794052,-0.00765171465809078,0.07730438147930296,0.04278254431373877,0.979,0.959,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.8742100775064656,1.8357437670939702,1.9154998544105024,10,1.9032385411103472,1.8926311311082369,1.9138378005904322,0.022586000237570514,0.009529262806056997,-0.0035432250295947877,0.028931589013483455,0.001417829167634179,1.9232072336496393,1.93214379731676,0.0016198958188841706,-0.00893656366712059,0.07801579582904519,0.040377841409831215,0.996,0.99,growth,770,1.5,0.2,0.05,0.1,0
scenario2O,1.997608431449133,1.954175062727664,2.045409997291607,11,2.007982681953167,1.9965327342859442,2.0193194799287832,0.10151627900871496,0.010184825616962457,-0.0037937242352208854,0.027898500140667772,0.001417829167581568,2.050806021613236,2.061091447194114,0.0016122073868989717,-0.01028542558087775,0.06616209078928398,0.03210051202694299,0.995,0.986,growth,770,1.5,0.2,0.05,0.1,0
scenario2P,1,1,1,1,1,1,1,NA,0.06341934172622034,0.026467394776834196,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.9416659241192377,0.9339991965458937,0.9503995877317016,2,0.9385372800487563,0.936351123395865,0.9403627851370446,0.0818437205321651,0.09039096848781063,-0.07457042344260248,-0.0364547624213743,0.003069919757454761,0.9194862466059023,0.9208976211034839,0.0025954788786733585,-0.0014113744975816633,0.18330731182348087,0.1990528671404637,0,0,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.8831579661882479,0.8747008951478541,0.8921067607107421,3,0.8815300397614908,0.8786901023213761,0.88399542911941,0.13895576417622765,0.044213714595021124,0.04487494734741858,-0.0107344824903026,0.0030699197562270826,0.8970378228383367,0.8999122251292718,0.0029218509559879556,-0.002874402290935163,0.19448639604685863,0.21611707299444763,1,0.997,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.8253718760224409,0.816314054504212,0.8345009409778442,4,0.827850622900459,0.8244423590985134,0.830962927875676,0.050693602638358815,0.06605159149323235,-0.013489942035785718,-0.040256666328592705,0.003069919757835302,0.8176248618505227,0.8216438720228781,0.0025504316623085176,-0.004019010172355397,0.1797801640567467,0.21880545839662863,0.223,0.047,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.7715646373194911,0.7627210607384862,0.7802875201645786,5,0.7756096878297031,0.7720249087867842,0.7788789203599514,0.14363085105622284,0.03666144573743553,0.012011436033316114,-0.018494715364680375,0.0030699197566851468,0.7835367545517282,0.7888591705782567,0.0028192759920370562,-0.005322416026528498,0.19057321147793838,0.24158077713445691,1,0.996,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.7218200438746062,0.7131128145432383,0.7310580915691345,6,0.7240611527287869,0.7206224504878518,0.7272241388330166,0.00892049943592321,0.06155343120800226,0.013916016748072413,-0.031091163071292026,0.003069919758572066,0.7294041170608649,0.7357877336415533,0.002660386270596518,-0.006383616580688312,0.18424413809886825,0.250403927212824,0.999,0.948,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.6726386048211653,0.6635855288730058,0.6813159208737692,7,0.6737794921098055,0.6705563016283506,0.6770544183879984,0.09109799080984403,0.030371930142346862,-0.012084885485414842,-0.04515241769338728,0.003069919758551856,0.6573789488663677,0.6645156037713946,0.002493573584737246,-0.007136654905026907,0.17801753042117802,0.26789067015259926,0.046,0,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.6219885650715876,0.6126132941145913,0.6306248833812794,8,0.6250633137579488,0.621985511273768,0.6281039243280924,0.15017069712210296,0.036071000467299656,0.022896317649172236,-0.015202809325160872,0.003069919757051156,0.634765015953961,0.6431383259084713,0.002862341222562939,-0.008373309954510355,0.19171175269216764,0.2980878995531223,1,0.999,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.5722882572049766,0.5620797932315197,0.5814265079786316,9,0.5772347574818866,0.5740427492222469,0.5804201417588558,0.16313691623697812,0.0247841761937586,-0.00953562406005345,-0.04568200326431232,0.0030699197603372124,0.5713878220295449,0.58030681500903325,0.002487499589661853,-0.008918992979488394,0.17616265509121554,0.3035681307455838,0.955,0.429,decline,770,1.5,0.2,0.05,0.2,0
scenario2P,0.5271986811383953,0.5168199871903298,0.5365928644125804,10,0.5299769097188067,0.5256600872603052,0.5341532530362993,0.01947810126307809,0.03679806761732652,-0.0010369841398134793,-0.03189293606936295,0.003069919760069149,0.5309309514701388,0.5406447166648817,0.0026505814370585013,-0.009713765194742874,0.18204361019742427,0.33671578503607924,0.996,0.766,decline,770,1.5,0.2,0.05,0.2,0
